,ticker,1Y,5Y
0,PDLB,54.22819,-18.51064
0,PDM,108.70406,-48.57007
0,PEB,-3.47759,-53.02745
0,PEBK,16.81334,-18.51373
0,PEBO,19.96849,-5.84235
0,PECO,8.7886,537.21739
0,PEPG,62.08178,-32.35066
0,PESI,62.85073,229.77273
0,PETQ,63.86243,19.62148
0,PFBC,36.48219,54.39758
0,PFC,45.81311,-18.76268
0,PFIS,16.51584,-2.85056
0,PFMT,85.16746,275.72816
0,PFS,33.50072,-25.64922
0,PFSI,64.84449,217.51891
0,PGC,17.90303,1.20953
0,PGEN,-11.69524,-82.03101
0,PGNY,-48.48771,2.57215
0,PGRE,19.31818,-59.55316
0,PGY,-8.02469,-90.06667
0,PHAT,65.63501,-36.91057
0,PHIN,72.54601,21.62162
0,PHR,36.94134,-28.82033
0,PI,341.04854,633.41944
0,PINE,22.11859,-3.52632
0,PIPR,122.38283,304.36255
0,PJT,98.44762,260.49534
0,PKBK,35.12638,-1.32513
0,PKE,1.18632,-11.26071
0,PKOH,32.76481,-5.10106
0,PKST,-1.96226,11.50215
0,PL,8.05687,-76.9697
0,PLAB,25.0533,102.94118
0,PLAY,1.08417,-13.39526
0,PLBC,24.55784,100.27972
0,PLL,-64.48567,35.52124
0,PLMR,98.49732,113.86117
0,PLOW,-11.09608,-42.01236
0,PLPC,-9.93625,133.18156
0,PLRX,8.99628,-31.17371
0,PLSE,349.74747,13.43949
0,PLUG,-59.69388,-18.83562
0,PLUS,56.88073,156.09564
0,PLXS,52.60446,110.32886
0,PLYM,5.71573,10.0
0,PMT,27.63401,-39.37665
0,PMTS,45.0713,978.34101
0,PNRG,50.43783,5.4737
0,PNTG,208.4507,78.43563
0,POR,23.25286,-14.85253
0,POWI,-10.08415,38.61038
0,POWL,284.19103,626.60265
0,POWW,-50.4,-8.14815
0,PPBI,24.78006,-19.96865
0,PPTA,185.16484,28.14815
0,PRA,-12.84507,-62.63285
0,PRAA,33.65253,-44.23516
0,PRAX,335.29762,-82.46283
0,PRCH,153.79803,-85.65657
0,PRCT,151.93942,62.61326
0,PRDO,17.77143,39.63415
0,PRG,62.84626,-36.46312
0,PRGS,30.08357,65.05933
0,PRIM,110.67154,199.19736
0,PRK,80.98599,71.52123
0,PRKS,27.97865,87.95438
0,PRLB,17.54967,-72.92143
0,PRLD,-16.82243,-93.20611
0,PRM,327.18447,10.0
0,PRME,-37.48212,-71.56799
0,PRMW,107.61689,134.69736
0,PRO,-44.04083,-66.97378
0,PROK,4.46927,-81.50346
0,PROP,-42.51613,-84.85209
0,PRPL,-28.96032,-87.35734
0,PRTA,-60.95599,97.84173
0,PRTH,92.92605,37.93103
0,PRVA,-20.57373,-22.95652
0,PSFE,128.01236,-81.45729
0,PSMT,28.66732,35.72798
0,PSTL,10.53829,-14.13428
0,PSTX,19.04762,-83.71336
0,PTCT,68.81862,5.34393
0,PTEN,-41.13264,-4.81928
0,PTGX,227.11744,282.6811
0,PTLO,-14.72185,-56.80412
0,PTON,16.59574,-75.38185
0,PTSI,-5.89286,9.79167
0,PTVE,50.18963,8.69167
0,PUBM,27.50836,-48.21732
0,PUMP,-27.85647,-6.25767
0,PVBC,11.63032,-7.32759
0,PWP,132.19979,120.70707
0,PX,21.9193,-7.45033
0,PYXS,130.0,-72.12121
0,PZZA,-15.23498,-3.64408
0,QBTS,56.12903,-88.07882
0,QCRH,64.36709,99.15644
0,QIPT,-36.52561,13.09524
0,QLYS,-19.47921,61.24026
0,QNST,84.57031,48.58491
0,QRHC,12.32877,230.35211
0,QSI,-36.43651,-91.89372
0,QTRX,-37.92757,-37.92757
0,QTTB,167.48366,-80.01221
0,QTWO,170.5806,17.41027
0,QUAD,21.59329,-44.55067
0,QUIK,-14.70588,61.11111
0,RAMP,-10.88608,-36.0
0,RAPP,18.84615,18.84615
0,RAPT,-85.55751,-87.34615
0,RBB,103.86304,16.15808
0,RBBN,72.58883,-39.50178
0,RBCAA,55.06139,50.76577
0,RC,-25.15991,-56.95892
0,RCEL,3.44149,-77.10555
0,RCKT,4.75624,29.08425
0,RCKY,108.02377,-15.15152
0,RCUS,4.88257,100.11792
0,RDFN,102.54902,-43.61354
0,RDN,37.56529,41.42916
0,RDNT,142.82088,334.02463
0,RDUS,-27.44265,-16.80468
0,RDVT,61.03137,95.92497
0,RDW,242.10526,-12.58405
0,RDZN,-77.99511,-90.88146
0,REAL,111.18881,-86.04436
0,REAX,251.02041,177.00236
0,REFI,7.88555,-6.24621
0,REI,-13.21839,-6.79012
0,REKR,-60.71429,-44.16244
0,RELL,23.62983,139.30435
0,RELY,-44.81079,-69.59752
0,RENB,-78.65942,-89.36823
0,REPL,-16.81935,-23.10298
0,REPX,-11.4791,275.06812
0,RES,-27.6958,27.65531
0,REVG,98.69326,135.64437
0,REX,24.20821,75.78254
0,REZI,44.90644,38.20225
0,RGCO,22.95285,-33.71237
0,RGLS,19.04762,-78.87324
0,RGNX,-33.39756,-73.62665
0,RGP,-37.55556,-41.90214
0,RGR,-22.29502,-8.10272
0,RGTI,10.34483,-87.07071
0,RHP,26.64706,27.66841
0,RICK,-16.104,120.61224
0,RIG,-40.0,-6.9869
0,RIGL,82.16482,-11.84524
0,RILY,-84.12366,-75.02061
0,RIOT,0.72388831,472.94118
0,RKLB,173.96594,15.55829
0,RLAY,0.15576324,-81.65478
0,RLGT,15.61404,17.05151
0,RLJ,-5.10417,-45.48175
0,RM,25.0,3.05085
0,RMAX,12.78195,-63.48144
0,RMBL,-26.75439,-91.7053
0,RMBS,-24.17122,209.74702
0,RMNI,-13.86139,-58.07229
0,RMR,9.70446,-46.6309
0,RNA,826.78571,63.89474
0,RNAC,-32.8869,-47.06573
0,RNGR,-10.91298,131.2963
0,RNST,33.89831,-9.85249
0,ROAD,121.32218,400.88705
0,ROCK,8.17929,45.69288
0,ROG,-16.7764,-32.96013
0,ROIC,34.2735,-16.92226
0,ROOT,316.7756,-92.12757
0,RPAY,24.67105,-45.15195
0,RPD,-19.79017,-15.33116
0,RRBI,7.97441,17.08671
0,RRR,24.0,149.30589
0,RSI,194.50549,11.43451
0,RSVR,55.08021,-13.17365
0,RUN,39.17004,-19.35484
0,RUSHA,33.51449,180.22814
0,RVLV,96.25187,15.53398
0,RVMD,160.1471,65.22491
0,RVNC,-37.06794,-66.30504
0,RWT,11.62444,-55.60166
0,RXO,52.52898,37.85714
0,RXRX,18.59649,-62.44444
0,RXST,110.5,215.75
0,RXT,93.89313,-84.50275
0,RYAM,150.51195,73.93365
0,RYI,-18.79473,161.01695
0,RYTM,131.93161,113.03056
0,SABR,-4.0107,-83.15345
0,SAFE,56.33709,-31.51163
0,SAFT,12.47427,-18.56121
0,SAGE,-57.5939,-94.47165
0,SAH,20.15334,82.83333
0,SAMG,8.09285,34.19003
0,SANA,31.0,-88.80342
0,SANM,30.76923,104.63453
0,SASR,60.74861,-8.67816
0,SATS,79.76625,-36.47393
0,SAVA,113.60947,2347.45763
0,SAVE,-86.32219,-94.06019
0,SB,34.66258,142.54144
0,SBCF,35.56231,3.28059
0,SBGI,66.46825,-60.45251
0,SBH,60.95979,-19.8838
0,SBRA,32.78571,-22.11982
0,SBSI,20.16655,-6.08376
0,SBT,-17.80105,-52.9
0,SCHL,-31.09312,-32.99213
0,SCL,-0.90260003,-23.43083
0,SCPH,-19.34307,-25.58923
0,SCS,23.34928,-29.36986
0,SCSC,54.86179,54.58529
0,SCVL,59.63855,117.97885
0,SCWO,4.21687,1822.22222
0,SD,-28.34793,163.82488
0,SDGR,-18.50841,-37.43017
0,SDRL,-11.63645,36.11321
0,SEAT,-32.75862,-60.34286
0,SEM,42.20026,93.05718
0,SEMR,61.84211,-3.35714
0,SENEA,17.67725,82.78713
0,SERA,318.28571,-38.48739
0,SES,-67.46759,-93.46326
0,SEVN,35.56202,-32.64324
0,SEZL,1756.81382,138.62852
0,SFBS,76.22898,144.27729
0,SFIX,-7.52351,-87.16833
0,SFL,3.125,-25.0501
0,SFM,175.89286,539.36836
0,SFNC,48.33876,-5.32225
0,SFST,39.15733,-11.65644
0,SG,240.75786,-25.51515
0,SGC,98.7013,-3.28698
0,SGHC,19.24198,-58.05128
0,SGHT,58.62069,-83.52239
0,SGRY,28.08357,297.01121
0,SHAK,98.2191,18.62418
0,SHBI,40.01986,-11.04101
0,SHEN,-37.254,-55.53033
0,SHLS,-67.58665,-83.69916
0,SHO,11.02703,-25.74114
0,SHOO,42.12598,29.53354
0,SHYF,7.20562,-17.84512
0,SIBN,-25.50607,-19.65066
0,SIG,34.07356,526.86567
0,SIGA,31.04762,25.54745
0,SIGI,-5.45047,27.96252
0,SITC,85.8427,38.75839
0,SITM,75.46451,1316.53846
0,SJW,3.40017,-18.86715
0,SKIN,-65.5914,-85.23985
0,SKT,48.73693,101.47493
0,SKWD,70.70227,144.34555
0,SKY,58.53824,202.85066
0,SKYE,81.15385,-94.61714
0,SKYH,62.25854,8.39463
0,SKYT,81.68224,-45.20857
0,SKYW,155.35667,64.7931
0,SLAB,13.91391,3.71856
0,SLDB,173.23944,-96.80658
0,SLDP,-10.21898,-87.7
0,SLG,148.06202,-10.92554
0,SLND,-42.61275,-62.15385
0,SLNO,124.51963,145.43379
0,SLP,-12.61789,-1.72018
0,SLQT,63.33333,-92.74074
0,SLRN,-38.44622,-65.66667
0,SLVM,104.19378,238.88
0,SM,0.76518412,485.27778
0,SMBC,48.6206,61.98621
0,SMBK,48.15725,47.07317
0,SMHI,-36.42857,-34.75073
0,SMID,64.32548,335.46934
0,SMLR,-12.2807,-39.65132
0,SMMT,1064.77273,1032.59669
0,SMP,-5.30446,-39.52696
0,SMPL,0.12285012,28.9557
0,SMR,449.56522,90.55276
0,SMRT,-26.58228,-84.32432
0,SMTC,177.8129,-12.60688
0,SMTI,17.85211,204.27273
0,SMXT,-78.5775,-78.5775
0,SNBR,-32.76995,-70.14801
0,SNCY,-8.31526,-65.14568
0,SNDA,195.24336,-60.01498
0,SNDX,71.4662,188.47858
0,SNEX,48.98876,220.88608
0,SOC,79.94297,95.15464
0,SONO,18.37104,-0.75872534
0,SOUN,228.65854,-28.13333
0,SPCE,-76.3961,-96.49807
0,SPFI,36.32,106.79612
0,SPHR,35.79137,10.81213
0,SPIR,169.6793,-88.0799
0,SPNS,50.51793,89.84925
0,SPNT,33.49754,35.77154
0,SPOK,6.50177,36.13369
0,SPRY,390.32258,-33.12
0,SPSC,22.42244,301.97917
0,SPT,-37.69231,70.78313
0,SPTN,-4.48689,64.75096
0,SPXC,104.72551,288.89427
0,SR,17.21515,-21.28089
0,SRCE,34.10626,17.93704
0,SRDX,33.50713,-14.07159
0,SRI,-41.37721,-70.88378
0,SRRK,297.87517,226.00653
0,SSB,48.56087,23.47448
0,SSBK,33.7328,52.40263
0,SSP,-55.39216,-80.10204
0,SSRM,-56.49441,-56.00282
0,SST,-6.95652,-89.32136
0,SSTI,-21.30584,-41.90766
0,SSTK,-16.64312,-15.56955
0,STAA,-26.13718,8.79121
0,STBA,51.46886,5.13866
0,STC,71.21212,73.13585
0,STEL,19.53596,-11.81102
0,STEM,-84.2071,-94.49691
0,STEP,111.61062,139.12
0,STER,40.0,-36.24535
0,STGW,61.76471,125.25597
0,STHO,16.3964,-35.4
0,STI,-96.71179,-96.42184
0,STKL,56.49867,295.97315
0,STKS,-15.49943,30.49645
0,STNE,10.08991,-67.75892
0,STNG,20.88631,99.1026
0,STOK,247.51381,-44.63028
0,STR,-7.40589,-12.82743
0,STRA,10.21113,-33.38232
0,STRL,130.80062,885.4611
0,STRO,23.38983,-66.78832
0,STRS,-10.19787,-14.86291
0,STRW,75.71214,17.2
0,STTK,-12.58741,-93.54005
0,STXS,30.66667,-44.94382
0,SUM,28.70457,81.30101
0,SUNS,31.63636,-17.02006
0,SUPN,41.70875,26.34146
0,SVC,-50.13928,-86.14015
0,SVCO,-67.27273,-67.27273
0,SVRA,12.26415,307.06956
0,SVV,-31.54639,-56.52553
0,SWBI,-2.84672,148.3209
0,SWI,41.7124,-35.64307
0,SWIM,189.95816,-74.56881
0,SWKH,4.78288,32.14286
0,SWTX,40.57169,48.00971
0,SWX,28.89394,-17.24719
0,SXC,-8.53132,49.38272
0,SXI,24.61235,142.82379
0,SXT,35.78855,27.66733
0,SYBT,65.13667,70.31915
0,SYNA,-17.84686,73.93954
0,SYRE,161.32151,-83.34788
0,TALK,47.89474,-72.17822
0,TALO,-38.90306,-48.74264
0,TARS,179.31034,77.1137
0,TAYD,107.42056,352.50194
0,TBBK,74.77421,449.6572
0,TBI,-45.82723,-66.89038
0,TBPH,-4.83516,-49.70964
0,TCBI,42.22346,39.12491
0,TCBK,40.72869,17.17226
0,TCBX,70.19291,9.35626
0,TCI,-2.9361,-4.56784
0,TCMD,28.29181,-69.10883
0,TCRX,71.66124,-49.80952
0,TCX,0.30785018,-65.72581
0,TDOC,-48.36202,-86.44907
0,TDS,56.75526,9.43177
0,TDUP,-75.65461,-96.2995
0,TDW,-9.1394,298.16804
0,TELO,-38.14286,-38.14286
0,TENB,-0.28395646,95.45455
0,TERN,30.45045,-60.63078
0,TEX,13.8244,97.76311
0,TFIN,47.54565,167.28376
0,TG,62.55144,-59.87811
0,TGI,106.56635,-25.79853
0,TGLS,143.7037,860.27919
0,TGNA,19.4626,3.1995
0,TGTX,264.27504,341.48551
0,TH,-48.35779,27.85467
0,THFF,32.20392,-1.61925
0,THR,8.37514,21.08668
0,THRD,103.53846,-22.17647
0,THRM,-22.29496,-4.7664
0,THRY,-3.06818,59.73783
0,THS,0.4240459,-25.48584
0,TILE,114.38053,28.34437
0,TIPT,27.27273,169.08602
0,TITN,-39.50413,-10.01844
0,TK,27.42424,105.12195
0,TLS,64.47368,-81.51799
0,TLYS,-48.33948,-59.84704
0,TMCI,-47.08786,-79.00509
0,TMDX,201.3314,602.08686
0,TMHC,71.80594,147.04164
0,TMP,25.16951,-26.51387
0,TNC,24.6663,31.6789
0,TNDM,77.56377,-46.22418
0,TNET,-18.76447,53.50715
0,TNGX,1.41844,-30.10753
0,TNK,26.10294,257.29167
0,TNYA,-3.0303,-87.49186
0,TOWN,53.50638,20.22111
0,TPB,102.30805,97.74401
0,TPC,331.22363,82.82648
0,TPH,77.32372,176.1073
0,TPIC,92.15686,-79.50863
0,TRAK,102.27508,257.58684
0,TRC,6.93717,-1.50693
0,TRDA,14.24802,-27.68267
0,TREE,390.90909,-82.16196
0,TRMK,64.28224,-3.51529
0,TRML,199.20719,-82.58154
0,TRN,60.51643,86.01741
0,TRNO,23.04551,17.88709
0,TRNS,42.62683,398.12312
0,TROX,28.15443,59.36768
0,TRS,21.19636,-9.22078
0,TRST,26.67185,-21.39928
0,TRTX,46.34146,-57.89474
0,TRUE,94.21053,9.82143
0,TRUP,136.86292,138.32891
0,TRVI,89.26554,-12.98701
0,TSBK,7.62743,10.25545
0,TSHA,-7.33945,-91.60432
0,TSQ,17.63341,66.50246
0,TSVT,32.8877,-63.90704
0,TTEC,-74.52348,-88.47771
0,TTGT,12.87205,26.24297
0,TTI,-45.69536,97.59036
0,TTMI,62.72189,54.0
0,TTSH,31.75542,99.40299
0,TUSK,0.91116173,122.61307
0,TVGN,-83.44066,-81.89135
0,TVTX,157.46799,59.05097
0,TWI,-39.73064,161.31387
0,TWIN,-13.87454,15.88878
0,TWKS,18.35106,-84.8588
0,TWO,21.42189,-76.27924
0,TWST,184.86181,87.86247
0,TXNM,-1.87021,-16.18553
0,TYRA,121.12237,9.11538
0,UBSI,39.06728,-7.19388
0,UCB,24.56992,-3.18821
0,UCTT,55.91907,125.52927
0,UDMY,-8.78156,-69.78182
0,UE,50.99931,5.33654
0,UEC,50.26738,710.57692
0,UFCS,2.08955,-55.97511
0,UFPI,37.38172,217.44354
0,UFPT,89.96495,617.47977
0,UHG,-16.01208,-42.97436
0,UHT,8.42217,-62.83913
0,UIS,146.93141,-11.62791
0,ULBI,-12.63574,2.31214
0,ULCC,68.53659,-63.34218
0,ULH,80.47538,70.35256
0,UMBF,74.68873,62.10094
0,UMH,36.29032,22.62533
0,UNF,16.86392,-4.23137
0,UNFI,40.86837,195.80318
0,UNIT,29.53488,-28.12903
0,UNTY,65.95373,79.93374
0,UP,46.15385,-97.8923
0,UPBD,6.30764,7.77861
0,UPST,115.59294,78.283
0,UPWK,-6.7718,-30.73742
0,URBN,10.74555,32.07343
0,URG,-16.12903,121.08844
0,URGN,11.58645,-43.55275
0,USAP,288.17778,216.44928
0,USCB,43.41085,36.78373
0,USLM,160.67839,559.56771
0,USNA,-35.7588,-49.85694
0,USPH,-3.66009,-40.4
0,UTI,98.62843,189.63636
0,UTL,31.94196,-5.8758
0,UTMD,-18.18634,-33.0108
0,UTZ,40.04975,64.94141
0,UUUU,-10.68211,269.14894
0,UVE,38.48921,-33.89423
0,UVSP,60.99881,6.57222
0,UVV,10.45141,-8.69485
0,VABK,54.48148,11.82306
0,VAL,-24.72471,116.32911
0,VALU,42.37681,88.77786
0,VBTX,55.26164,6.63507
0,VC,-29.87449,4.23004
0,VCEL,22.85203,160.13898
0,VCSA,-67.71546,-76.4
0,VCTR,109.74003,283.21723
0,VCYT,59.53757,26.46048
0,VECO,21.38844,144.7411
0,VEL,72.17778,43.37528
0,VERA,340.1507,255.56522
0,VERU,16.18451,-57.4878
0,VERV,-39.47655,-82.61278
0,VERX,86.24132,79.31467
0,VGAS,13.20755,-57.36041
0,VHI,200.0,50.62189
0,VIAV,23.63878,-38.18061
0,VICR,-16.03082,37.43464
0,VIR,-6.36475,-46.91187
0,VIRC,127.03125,257.88177
0,VITL,267.32767,10.32331
0,VLGEA,21.62162,15.69926
0,VLY,14.03061,-23.2618
0,VMD,47.75641,8.03464
0,VMEO,58.82353,-91.47368
0,VNDA,11.5566,-65.32258
0,VPG,-23.92834,-26.24069
0,VRA,-26.52482,-52.38971
0,VRCA,-55.64972,-89.58195
0,VRDN,120.95324,81.32841
0,VRE,10.80207,-21.78082
0,VREX,-28.6927,-56.76047
0,VRNS,83.56336,178.93232
0,VRNT,14.07595,-47.10026
0,VRRM,35.41033,87.97468
0,VRTS,26.7996,116.7533
0,VSAT,-46.37177,-84.99513
0,VSCO,51.19111,-32.8
0,VSEC,87.18848,196.14486
0,VSH,-21.75439,-2.35359
0,VSTM,-46.07251,-73.67257
0,VSTO,84.81172,590.15625
0,VTLE,-47.7527,-40.625
0,VTOL,25.60748,55.26802
0,VTS,1.9656,42.28571
0,VTSI,32.9087,144.20691
0,VTYX,-84.70889,-88.62988
0,VVI,74.7714,-38.64001
0,VVX,25.85346,41.85419
0,VYGR,12.48164,-50.13021
0,VYX,-15.37459,-29.55531
0,VZIO,123.80952,-40.94241
0,WABC,11.89851,-21.56983
0,WAFD,40.49587,-7.07844
0,WALD,-61.49425,-65.98985
0,WASH,28.84848,-35.86082
0,WAY,32.46377,32.46377
0,WBTN,-49.73913,-49.73913
0,WD,68.549,82.79024
0,WDFC,22.87072,42.56094
0,WEAV,99.12664,-27.19532
0,WERN,1.35648,1.21918
0,WEST,-18.37209,-27.55418
0,WEYS,24.57597,36.98413
0,WGO,0.763094,37.35225
0,WGS,1777.09677,-82.0068
0,WHD,19.51658,118.1984
0,WINA,-3.87425,113.70718
0,WK,-16.84341,99.72799
0,WKC,53.03105,-23.25754
0,WLDN,149.25865,18.32638
0,WLFC,374.01985,248.34063
0,WLY,62.42266,12.67224
0,WMK,-0.20123839,77.40782
0,WNC,-13.67188,20.43597
0,WNS,-20.74377,-25.46125
0,WOOF,39.03904,-84.2517
0,WOR,12.9863,89.435
0,WOW,-27.83505,-17.36931
0,WRBY,31.40794,-66.59938
0,WRLD,16.5134,-4.61426
0,WS,38.72,38.72
0,WSBC,29.18255,-21.04582
0,WSBF,49.39024,-15.27378
0,WSFS,45.64267,13.02873
0,WSR,53.57143,2.01294
0,WT,57.12121,109.07258
0,WTBA,33.1384,-9.29615
0,WTI,-48.27586,-50.0
0,WTS,19.65335,121.62368
0,WTTR,48.12332,47.33333
0,WULF,417.5,1.80328
0,WVE,180.85502,-30.07867
0,WWW,100.0,-43.26192
0,XBIT,90.6801,-22.6762
0,XERS,79.28994,-64.64411
0,XFOR,-39.65203,-95.9903
0,XHR,25.5374,-30.37673
0,XMTR,31.99498,-75.92402
0,XNCR,17.83119,-41.84828
0,XOMA,64.22389,58.55153
0,XPEL,-17.67778,302.94985
0,XPER,10.92832,-31.34545
0,XPOF,-8.30351,4.57143
0,XPRO,-21.3035,-46.38834
0,XRX,-24.92582,-66.22163
0,YELP,-19.48547,1.04634
0,YEXT,20.23609,-50.58905
0,YMAB,176.80608,-48.33215
0,YORW,6.00227,-14.88975
0,YOU,111.32948,-8.6
0,ZD,-25.33878,-44.67175
0,ZETA,244.30218,202.47469
0,ZEUS,-17.09834,178.42999
0,ZIMV,90.34853,-49.28571
0,ZIP,-7.98479,-54.12322
0,ZNTL,-80.67633,-86.2069
0,ZUMZ,31.60096,-33.38373
0,ZUO,29.37337,-29.76612
0,ZURA,-2.0284,-33.28729
0,ZVRA,99.0676,-4.6875
0,ZWS,44.64496,176.38681
0,ZYME,88.14286,-56.76297
0,ZYXI,14.81481,-15.37676
